Id,Class
5795,3
5796,7
5797,7
5798,7
5799,2
5800,2
5801,2
5802,6
5803,6
5804,6
5805,2
5806,2
5807,2
5808,2
5809,0
5810,0
5811,4
5812,4
5813,4
5814,4
5815,4
5816,4
5817,0
5818,3
5819,0
5820,8
5821,8
5822,8
5823,2
5824,2
5825,2
5826,1
5827,1
5828,1
5829,3
5830,3
5831,3
5832,0
5833,0
5834,0
5835,0
5836,0
5837,0
5838,2
5839,2
5840,2
5841,6
5842,6
5843,6
5844,3
5845,5
5846,3
5847,2
5848,2
5849,2
5850,2
5851,2
5852,2
5853,9
5854,9
5855,9
5856,3
5857,3
5858,3
5859,7
5860,7
5861,7
5862,0
5863,0
5864,0
5865,2
5866,2
5867,2
5868,0
5869,9
5870,0
5871,8
5872,8
5873,8
5874,2
5875,9
5876,3
5877,0
5878,0
5879,0
5880,3
5881,3
5882,3
5883,0
5884,0
5885,0
5886,6
5887,6
5888,6
5889,8
5890,8
5891,8
5892,1
5893,1
5894,1
5895,2
5896,2
5897,2
5898,6
5899,6
5900,6
5901,2
5902,2
5903,2
5904,0
5905,0
5906,0
5907,0
5908,0
5909,0
5910,1
5911,1
5912,1
5913,9
5914,9
5915,9
5916,8
5917,5
5918,8
5919,5
5920,5
5921,5
5922,5
5923,5
5924,5
5925,3
5926,3
5927,3
5928,4
5929,4
5930,4
5931,6
5932,6
5933,6
5934,4
5935,4
5936,4
5937,9
5938,9
5939,9
5940,6
5941,6
5942,6
5943,4
5944,4
5945,4
5946,7
5947,7
5948,7
5949,9
5950,9
5951,9
5952,2
5953,2
5954,2
5955,0
5956,0
5957,0
5958,8
5959,8
5960,8
5961,9
5962,9
5963,9
5964,3
5965,3
5966,9
5967,8
5968,8
5969,8
5970,7
5971,2
5972,2
5973,3
5974,3
5975,3
5976,3
5977,3
5978,3
5979,3
5980,3
5981,3
5982,0
5983,0
5984,0
5985,3
5986,3
5987,3
5988,5
5989,4
5990,5
5991,2
5992,2
5993,2
5994,3
5995,3
5996,3
5997,7
5998,7
5999,7
6000,5
6001,5
6002,5
6003,0
6004,0
6005,0
6006,2
6007,2
6008,2
6009,2
6010,2
6011,2
6012,2
6013,2
6014,2
6015,8
6016,1
6017,8
6018,8
6019,8
6020,8
6021,0
6022,0
6023,0
6024,5
6025,5
6026,5
6027,0
6028,0
6029,0
6030,7
6031,7
6032,7
6033,2
6034,2
6035,2
6036,6
6037,6
6038,6
6039,6
6040,6
6041,6
6042,2
6043,2
6044,2
6045,0
6046,0
6047,0
6048,9
6049,9
6050,9
6051,6
6052,6
6053,6
6054,9
6055,9
6056,9
6057,5
6058,5
6059,5
6060,0
6061,0
6062,7
6063,0
6064,0
6065,0
6066,9
6067,9
6068,9
6069,0
6070,5
6071,0
6072,1
6073,1
6074,1
6075,0
6076,0
6077,0
6078,5
6079,5
6080,5
6081,0
6082,0
6083,0
6084,0
6085,0
6086,0
6087,4
6088,4
6089,4
6090,2
6091,2
6092,2
6093,1
6094,1
6095,1
6096,7
6097,7
6098,3
6099,1
6100,1
6101,1
6102,5
6103,4
6104,4
6105,6
6106,6
6107,6
6108,6
6109,1
6110,6
6111,0
6112,0
6113,8
6114,4
6115,4
6116,4
6117,9
6118,9
6119,9
6120,4
6121,4
6122,4
6123,7
6124,1
6125,7
6126,1
6127,1
6128,1
6129,4
6130,4
6131,4
6132,4
6133,5
6134,5
6135,2
6136,2
6137,2
6138,1
6139,1
6140,1
6141,9
6142,9
6143,2
6144,3
6145,3
6146,3
6147,4
6148,4
6149,4
6150,4
6151,4
6152,4
6153,0
6154,0
6155,0
6156,8
6157,8
6158,2
6159,7
6160,7
6161,7
6162,1
6163,1
6164,1
6165,3
6166,3
6167,3
6168,0
6169,0
6170,0
6171,4
6172,4
6173,4
6174,2
6175,2
6176,2
6177,2
6178,2
6179,2
6180,6
6181,6
6182,6
6183,9
6184,9
6185,9
6186,0
6187,0
6188,0
6189,2
6190,2
6191,2
6192,2
6193,2
6194,2
6195,3
6196,3
6197,3
6198,9
6199,9
6200,9
6201,3
6202,3
6203,3
6204,7
6205,7
6206,7
6207,2
6208,2
6209,2
6210,5
6211,4
6212,4
6213,0
6214,0
6215,0
6216,7
6217,7
6218,7
6219,3
6220,3
6221,3
6222,1
6223,1
6224,1
6225,5
6226,5
6227,5
6228,3
6229,3
6230,3
6231,6
6232,6
6233,6
6234,0
6235,0
6236,0
6237,2
6238,2
6239,2
6240,1
6241,1
6242,1
6243,3
6244,3
6245,3
6246,7
6247,7
6248,7
6249,6
6250,2
6251,2
6252,8
6253,8
6254,8
6255,0
6256,0
6257,0
6258,7
6259,7
6260,7
6261,3
6262,3
6263,3
6264,2
6265,2
6266,2
6267,6
6268,6
6269,6
6270,2
6271,2
6272,2
6273,8
6274,8
6275,8
6276,3
6277,3
6278,3
6279,9
6280,9
6281,8
6282,6
6283,6
6284,6
6285,1
6286,1
6287,1
6288,8
6289,8
6290,8
6291,6
6292,6
6293,6
6294,0
6295,0
6296,0
6297,4
6298,4
6299,5
6300,7
6301,1
6302,7
6303,3
6304,3
6305,3
6306,7
6307,7
6308,7
6309,5
6310,5
6311,3
6312,7
6313,7
6314,7
6315,0
6316,0
6317,0
6318,1
6319,1
6320,1
6321,0
6322,0
6323,0
6324,7
6325,7
6326,7
6327,0
6328,0
6329,0
6330,8
6331,8
6332,8
6333,6
6334,6
6335,6
6336,5
6337,5
6338,5
6339,8
6340,8
6341,8
6342,6
6343,6
6344,6
6345,3
6346,3
6347,3
6348,0
6349,0
6350,0
6351,1
6352,1
6353,1
6354,6
6355,6
6356,6
6357,3
6358,3
6359,3
6360,1
6361,1
6362,1
6363,7
6364,7
6365,7
6366,2
6367,2
6368,2
6369,7
6370,7
6371,7
6372,7
6373,7
6374,1
6375,2
6376,2
6377,2
6378,1
6379,1
6380,1
6381,0
6382,1
6383,0
6384,4
6385,4
6386,4
6387,8
6388,8
6389,8
6390,4
6391,4
6392,4
6393,4
6394,4
6395,4
6396,4
6397,4
6398,4
6399,1
6400,1
6401,1
6402,1
6403,5
6404,4
6405,3
6406,3
6407,3
6408,3
6409,3
6410,3
6411,4
6412,4
6413,4
6414,9
6415,9
6416,9
6417,6
6418,6
6419,6
6420,3
6421,3
6422,3
6423,2
6424,2
6425,7
6426,2
6427,2
6428,2
6429,6
6430,6
6431,6
6432,2
6433,2
6434,2
6435,0
6436,0
6437,0
6438,8
6439,8
6440,8
6441,0
6442,0
6443,0
6444,1
6445,8
6446,8
6447,1
6448,1
6449,1
6450,8
6451,8
6452,8
6453,5
6454,5
6455,0
6456,7
6457,7
6458,7
6459,9
6460,9
6461,8
6462,4
6463,4
6464,5
6465,6
6466,6
6467,6
6468,2
6469,2
6470,2
6471,1
6472,1
6473,1
6474,3
6475,3
6476,3
6477,5
6478,5
6479,5
6480,8
6481,8
6482,8
6483,5
6484,5
6485,5
6486,2
6487,2
6488,2
6489,2
6490,2
6491,2
6492,8
6493,8
6494,8
6495,0
6496,0
6497,0
6498,9
6499,9
6500,9
6501,1
6502,1
6503,1
6504,7
6505,7
6506,7
6507,3
6508,3
6509,3
6510,3
6511,3
6512,3
6513,0
6514,0
6515,0
6516,6
6517,6
6518,6
6519,7
6520,7
6521,7
6522,1
6523,1
6524,1
6525,9
6526,9
6527,9
6528,4
6529,4
6530,5
6531,1
6532,1
6533,1
6534,1
6535,1
6536,1
6537,0
6538,0
6539,0
6540,0
6541,0
6542,0
6543,0
6544,0
6545,0
6546,1
6547,1
6548,1
6549,3
6550,3
6551,3
6552,0
6553,0
6554,0
6555,3
6556,3
6557,3
6558,7
6559,7
6560,7
6561,9
6562,9
6563,9
6564,4
6565,4
6566,4
6567,0
6568,0
6569,0
6570,0
6571,0
6572,0
6573,1
6574,1
6575,1
6576,3
6577,3
6578,3
6579,3
6580,3
6581,3
6582,5
6583,5
6584,5
6585,4
6586,4
6587,4
6588,4
6589,4
6590,4
6591,7
6592,7
6593,7
6594,3
6595,3
6596,3
6597,3
6598,3
6599,3
6600,0
6601,0
6602,0
6603,9
6604,9
6605,9
6606,1
6607,1
6608,1
6609,4
6610,4
6611,4
6612,2
6613,2
6614,2
6615,8
6616,8
6617,8
6618,7
6619,7
6620,7
6621,6
6622,6
6623,6
6624,3
6625,3
6626,3
6627,6
6628,6
6629,6
6630,2
6631,2
6632,2
6633,9
6634,9
6635,1
6636,4
6637,4
6638,5
6639,3
6640,3
6641,3
6642,0
6643,0
6644,0
6645,8
6646,8
6647,8
6648,7
6649,7
6650,7
6651,9
6652,9
6653,9
6654,4
6655,4
6656,4
6657,0
6658,0
6659,0
6660,3
6661,3
6662,3
6663,0
6664,0
6665,0
6666,7
6667,7
6668,7
6669,0
6670,0
6671,0
6672,8
6673,4
6674,5
6675,7
6676,7
6677,7
6678,9
6679,9
6680,9
6681,7
6682,7
6683,7
6684,0
6685,0
6686,0
6687,1
6688,1
6689,1
6690,7
6691,7
6692,7
6693,6
6694,6
6695,6
6696,1
6697,1
6698,1
6699,1
6700,7
6701,1
6702,2
6703,2
6704,2
6705,1
6706,1
6707,1
6708,1
6709,1
6710,1
6711,8
6712,8
6713,8
6714,9
6715,9
6716,9
6717,0
6718,0
6719,0
6720,8
6721,8
6722,8
6723,4
6724,4
6725,4
6726,7
6727,7
6728,7
6729,6
6730,6
6731,6
6732,4
6733,4
6734,4
6735,0
6736,0
6737,0
6738,4
6739,4
6740,4
6741,2
6742,2
6743,2
6744,8
6745,8
6746,8
6747,5
6748,5
6749,5
6750,0
6751,0
6752,0
6753,2
6754,2
6755,2
6756,0
6757,0
6758,0
6759,2
6760,2
6761,2
6762,1
6763,1
6764,1
6765,7
6766,7
6767,7
6768,5
6769,5
6770,4
6771,2
6772,2
6773,2
6774,1
6775,1
6776,1
6777,0
6778,0
6779,0
6780,7
6781,7
6782,7
6783,3
6784,3
6785,3
6786,2
6787,2
6788,2
6789,6
6790,6
6791,6
6792,9
6793,9
6794,9
6795,7
6796,7
6797,7
6798,3
6799,3
6800,3
6801,4
6802,4
6803,4
6804,4
6805,4
6806,4
6807,3
6808,3
6809,3
6810,3
6811,3
6812,3
6813,2
6814,2
6815,2
6816,5
6817,4
6818,4
6819,1
6820,1
6821,1
6822,4
6823,4
6824,4
6825,0
6826,0
6827,0
6828,4
6829,5
6830,4
6831,8
6832,8
6833,8
6834,0
6835,1
6836,0
6837,0
6838,1
6839,0
6840,0
6841,0
6842,0
6843,5
6844,5
6845,5
6846,8
6847,8
6848,8
6849,6
6850,6
6851,6
6852,1
6853,1
6854,1
6855,2
6856,2
6857,2
6858,6
6859,6
6860,6
6861,4
6862,4
6863,4
6864,4
6865,5
6866,5
6867,4
6868,4
6869,4
6870,0
6871,0
6872,0
6873,0
6874,0
6875,0
6876,2
6877,2
6878,2
6879,0
6880,0
6881,0
6882,2
6883,5
6884,2
6885,1
6886,1
6887,1
6888,1
6889,1
6890,1
6891,2
6892,2
6893,2
6894,3
6895,3
6896,3
6897,6
6898,6
6899,6
6900,3
6901,3
6902,3
6903,3
6904,3
6905,3
6906,2
6907,2
6908,2
6909,2
6910,2
6911,2
6912,3
6913,3
6914,3
6915,4
6916,4
6917,4
6918,1
6919,1
6920,1
6921,0
6922,0
6923,0
6924,6
6925,6
6926,6
6927,8
6928,8
6929,1
6930,1
6931,1
6932,1
6933,6
6934,6
6935,6
6936,8
6937,8
6938,8
6939,1
6940,1
6941,1
6942,1
6943,1
6944,1
6945,0
6946,0
6947,0
6948,5
6949,2
6950,2
6951,1
6952,1
6953,1
6954,1
6955,1
6956,1
6957,7
6958,7
6959,7
6960,1
6961,1
6962,1
6963,5
6964,5
6965,5
6966,2
6967,2
6968,2
6969,7
6970,7
6971,7
6972,3
6973,3
6974,3
6975,2
6976,2
6977,2
6978,8
6979,8
6980,8
6981,1
6982,1
6983,1
6984,0
6985,0
6986,1
6987,2
6988,2
6989,2
6990,7
6991,2
6992,2
6993,9
6994,9
6995,9
6996,8
6997,8
6998,8
6999,5
7000,2
7001,2
7002,9
7003,9
7004,9
7005,3
7006,3
7007,3
7008,4
7009,4
7010,4
7011,9
7012,9
7013,9
7014,5
7015,5
7016,5
7017,8
7018,8
7019,8
7020,6
7021,6
7022,6
7023,2
7024,2
7025,2
7026,7
7027,7
7028,7
7029,3
7030,3
7031,3
7032,9
7033,9
7034,9
7035,5
7036,5
7037,3
7038,5
7039,5
7040,5
7041,2
7042,2
7043,2
7044,3
7045,3
7046,3
7047,0
7048,0
7049,0
7050,0
7051,0
7052,0
7053,4
7054,4
7055,4
7056,7
7057,7
7058,7
7059,9
7060,9
7061,9
7062,0
7063,0
7064,0
7065,1
7066,1
7067,1
7068,3
7069,3
7070,3
7071,6
7072,6
7073,6
7074,9
7075,9
7076,9
7077,9
7078,9
7079,9
7080,9
7081,9
7082,9
7083,4
7084,4
7085,4
7086,1
7087,1
7088,1
7089,4
7090,5
7091,4
7092,0
7093,0
7094,0
7095,0
7096,0
7097,0
7098,3
7099,3
7100,3
7101,9
7102,9
7103,9
7104,2
7105,2
7106,2
7107,9
7108,9
7109,9
7110,4
7111,5
7112,5
7113,8
7114,9
7115,9
7116,6
7117,6
7118,6
7119,6
7120,6
7121,6
7122,3
7123,3
7124,3
7125,1
7126,1
7127,1
7128,9
7129,9
7130,9
7131,0
7132,0
7133,0
7134,3
7135,3
7136,3
7137,2
7138,2
7139,2
7140,7
7141,7
7142,7
7143,1
7144,1
7145,1
7146,5
7147,5
7148,5
7149,1
7150,1
7151,1
7152,1
7153,7
7154,1
7155,2
7156,7
7157,2
7158,6
7159,6
7160,6
7161,8
7162,8
7163,8
7164,0
7165,0
7166,0
7167,4
7168,4
7169,4
7170,7
7171,7
7172,7
7173,6
7174,6
7175,6
7176,6
7177,6
7178,6
7179,3
7180,3
7181,3
7182,3
7183,3
7184,3
7185,4
7186,4
7187,5
7188,6
7189,6
7190,6
7191,2
7192,2
7193,2
7194,0
7195,0
7196,8
7197,5
7198,4
7199,4
7200,9
7201,9
7202,9
7203,1
7204,1
7205,1
7206,4
7207,5
7208,5
7209,3
7210,3
7211,3
7212,7
7213,7
7214,7
7215,8
7216,8
7217,8
7218,2
7219,2
7220,2
7221,7
7222,7
7223,7
7224,0
7225,0
7226,0
7227,0
7228,0
7229,0
7230,4
7231,4
7232,4
7233,4
7234,4
7235,4
7236,1
7237,1
7238,1
7239,1
7240,1
7241,1
7242,0
7243,0
7244,0
7245,7
7246,7
7247,7
7248,8
7249,8
7250,5
7251,3
7252,3
7253,3
7254,3
7255,3
7256,3
7257,5
7258,0
7259,5
7260,1
7261,5
7262,5
7263,0
7264,0
7265,0
7266,4
7267,4
7268,4
7269,0
7270,0
7271,0
7272,6
7273,6
7274,1
7275,4
7276,4
7277,4
7278,0
7279,0
7280,0
7281,4
7282,4
7283,4
7284,3
7285,3
7286,3
7287,0
7288,0
7289,0
7290,2
7291,2
7292,2
7293,8
7294,8
7295,8
7296,0
7297,0
7298,0
7299,3
7300,3
7301,3
7302,2
7303,2
7304,2
7305,4
7306,4
7307,4
7308,2
7309,2
7310,2
7311,9
7312,9
7313,9
7314,8
7315,9
7316,8
7317,9
7318,9
7319,1
7320,0
7321,0
7322,0
7323,3
7324,3
7325,3
7326,1
7327,1
7328,1
7329,6
7330,6
7331,6
7332,0
7333,0
7334,0
7335,9
7336,9
7337,9
7338,9
7339,9
7340,7
7341,4
7342,4
7343,4
7344,1
7345,1
7346,1
7347,0
7348,0
7349,0
7350,3
7351,3
7352,3
7353,3
7354,3
7355,3
7356,5
7357,5
7358,5
7359,3
7360,4
7361,4
7362,7
7363,7
7364,7
7365,8
7366,8
7367,8
7368,4
7369,4
7370,4
7371,4
7372,5
7373,5
7374,7
7375,7
7376,7
7377,5
7378,5
7379,5
7380,7
7381,7
7382,7
7383,1
7384,1
7385,1
7386,6
7387,6
7388,6
7389,1
7390,1
7391,1
7392,5
7393,5
7394,5
7395,5
7396,5
7397,5
7398,0
7399,0
7400,0
7401,5
7402,5
7403,5
7404,7
7405,7
7406,7
7407,2
7408,2
7409,2
7410,7
7411,7
7412,7
7413,7
7414,7
7415,7
7416,0
7417,0
7418,0
7419,5
7420,0
7421,0
7422,3
7423,3
7424,3
7425,3
7426,3
7427,3
7428,5
7429,5
7430,5
7431,4
7432,4
7433,4
7434,7
7435,7
7436,7
7437,8
7438,8
7439,8
7440,1
7441,1
7442,1
7443,3
7444,3
7445,3
7446,3
7447,3
7448,3
7449,4
7450,4
7451,4
7452,3
7453,3
7454,3
7455,7
7456,5
7457,1
7458,1
7459,1
7460,1
7461,8
7462,8
7463,8
7464,4
7465,4
7466,4
7467,0
7468,0
7469,0
7470,1
7471,1
7472,1
7473,6
7474,6
7475,6
7476,4
7477,4
7478,4
7479,0
7480,0
7481,0
7482,3
7483,3
7484,3
7485,4
7486,4
7487,4
7488,7
7489,1
7490,1
7491,5
7492,5
7493,5
7494,8
7495,8
7496,8
7497,1
7498,1
7499,1
7500,1
7501,1
7502,1
7503,2
7504,8
7505,2
7506,0
7507,0
7508,0
7509,4
7510,4
7511,4
7512,9
7513,9
7514,9
7515,6
7516,6
7517,6
7518,7
7519,7
7520,7
7521,6
7522,6
7523,6
7524,9
7525,9
7526,9
7527,5
7528,5
7529,5
7530,4
7531,8
7532,4
7533,0
7534,0
7535,0
7536,7
7537,7
7538,7
7539,7
7540,7
7541,7
7542,4
7543,4
7544,4
7545,9
7546,9
7547,9
7548,2
7549,2
7550,2
7551,1
7552,1
7553,4
7554,0
7555,0
7556,0
7557,8
7558,8
7559,8
7560,1
7561,1
7562,1
7563,7
7564,7
7565,7
7566,3
7567,3
7568,3
7569,4
7570,4
7571,4
7572,7
7573,7
7574,7
7575,1
7576,1
7577,1
7578,2
7579,2
7580,5
7581,6
7582,6
7583,6
7584,6
7585,6
7586,6
7587,6
7588,6
7589,6
7590,2
7591,2
7592,2
7593,2
7594,2
7595,2
7596,0
7597,0
7598,0
7599,2
7600,2
7601,2
7602,0
7603,0
7604,0
7605,7
7606,7
7607,7
7608,2
7609,2
7610,2
7611,6
7612,6
7613,6
7614,0
7615,0
7616,0
7617,5
7618,5
7619,5
7620,9
7621,9
7622,9
7623,5
7624,4
7625,5
7626,1
7627,1
7628,1
7629,5
7630,5
7631,3
7632,0
7633,0
7634,0
7635,8
7636,8
7637,1
7638,1
7639,1
7640,8
7641,3
7642,3
7643,3
7644,2
7645,2
7646,2
7647,9
7648,9
7649,9
7650,4
7651,4
7652,4
7653,5
7654,5
7655,5
7656,0
7657,0
7658,0
7659,6
7660,6
7661,6
7662,1
7663,1
7664,1
7665,2
7666,2
7667,2
7668,6
7669,6
7670,6
7671,7
7672,7
7673,7
7674,0
7675,0
7676,0
7677,9
7678,9
7679,9
7680,1
7681,1
7682,1
7683,9
7684,9
7685,9
7686,1
7687,1
7688,1
7689,2
7690,2
7691,2
7692,0
7693,0
7694,0
7695,3
7696,3
7697,3
7698,8
7699,8
7700,8
7701,0
7702,0
7703,0
7704,2
7705,2
7706,7
7707,9
7708,9
7709,9
7710,0
7711,0
7712,0
7713,8
7714,8
7715,8
7716,2
7717,2
7718,2
7719,4
7720,1
7721,1
7722,6
7723,6
7724,6
7725,4
7726,4
7727,4
7728,6
7729,6
7730,6
7731,2
7732,2
7733,2
7734,4
7735,4
7736,5
7737,1
7738,1
7739,1
7740,0
7741,0
7742,0
7743,3
7744,3
7745,3
7746,5
7747,5
7748,5
7749,0
7750,4
7751,4
7752,0
7753,0
7754,0
7755,3
7756,3
7757,3
7758,3
7759,3
7760,5
7761,3
7762,3
7763,0
7764,0
7765,0
7766,0
7767,5
7768,5
7769,4
7770,4
7771,4
7772,4
7773,9
7774,9
7775,9
7776,3
7777,3
7778,3
7779,6
7780,6
7781,6
7782,0
7783,0
7784,0
7785,1
7786,1
7787,1
7788,3
7789,3
7790,3
7791,4
7792,5
7793,5
7794,1
7795,1
7796,1
7797,2
7798,2
7799,2
7800,4
7801,4
7802,4
7803,3
7804,3
7805,3
7806,4
7807,4
7808,4
7809,3
7810,3
7811,3
7812,3
7813,3
7814,3
7815,8
7816,8
7817,8
7818,8
7819,8
7820,8
7821,1
7822,1
7823,1
7824,5
7825,5
7826,5
7827,4
7828,4
7829,4
7830,5
7831,4
7832,5
7833,9
7834,9
7835,9
7836,1
7837,1
7838,1
7839,0
7840,0
7841,0
7842,6
7843,6
7844,6
7845,2
7846,2
7847,2
7848,7
7849,7
7850,7
7851,2
7852,2
7853,2
7854,1
7855,1
7856,1
7857,9
7858,9
7859,9
7860,5
7861,5
7862,5
7863,0
7864,0
7865,0
7866,4
7867,4
7868,4
7869,0
7870,5
7871,0
7872,9
7873,9
7874,8
7875,3
7876,3
7877,3
7878,8
7879,8
7880,9
7881,4
7882,4
7883,4
7884,5
7885,5
7886,5
7887,4
7888,5
7889,4
7890,4
7891,4
7892,4
7893,2
7894,2
7895,2
7896,8
7897,8
7898,8
7899,1
7900,1
7901,1
7902,2
7903,2
7904,2
7905,5
7906,5
7907,5
7908,2
7909,2
7910,2
7911,6
7912,6
7913,6
7914,3
7915,3
7916,3
7917,4
7918,4
7919,4
7920,6
7921,6
7922,6
7923,0
7924,0
7925,0
7926,6
7927,6
7928,6
7929,2
7930,2
7931,2
7932,1
7933,1
7934,1
7935,9
7936,9
7937,9
7938,5
7939,8
7940,5
7941,2
7942,2
7943,2
7944,3
7945,3
7946,3
7947,4
7948,4
7949,4
7950,2
7951,2
7952,2
7953,9
7954,9
7955,9
7956,1
7957,1
7958,1
7959,3
7960,3
7961,3
7962,8
7963,8
7964,9
7965,1
7966,1
7967,1
7968,6
7969,6
7970,6
7971,0
7972,0
7973,0
7974,1
7975,1
7976,1
7977,4
7978,4
7979,4
7980,4
7981,5
7982,5
7983,7
7984,7
7985,7
7986,7
7987,7
7988,7
7989,2
7990,2
7991,2
7992,5
7993,7
7994,7
7995,6
7996,6
7997,6
7998,3
7999,3
8000,3
8001,6
8002,6
8003,6
8004,9
8005,8
8006,8
8007,6
8008,6
8009,6
8010,3
8011,5
8012,3
8013,6
8014,6
8015,6
8016,1
8017,1
8018,1
8019,1
8020,1
8021,1
8022,3
8023,3
8024,3
8025,1
8026,1
8027,1
8028,5
8029,5
8030,5
8031,5
8032,5
8033,5
8034,8
8035,8
8036,8
8037,6
8038,6
8039,6
8040,1
8041,1
8042,1
8043,0
8044,0
8045,0
8046,9
8047,9
8048,9
8049,0
8050,1
8051,1
8052,1
8053,1
8054,1
8055,6
8056,6
8057,6
8058,8
8059,8
8060,8
8061,3
8062,3
8063,3
8064,7
8065,7
8066,7
8067,5
8068,5
8069,5
8070,7
8071,7
8072,7
8073,2
8074,2
8075,2
8076,9
8077,9
8078,9
8079,1
8080,1
8081,1
8082,6
8083,6
8084,6
8085,5
8086,5
8087,5
8088,2
8089,2
8090,2
8091,1
8092,7
8093,1
8094,2
8095,2
8096,2
8097,0
8098,0
8099,0
8100,7
8101,7
8102,7
8103,2
8104,2
8105,2
8106,7
8107,7
8108,7
8109,0
8110,0
8111,0
8112,1
8113,1
8114,1
8115,8
8116,7
8117,2
8118,5
8119,5
8120,1
8121,3
8122,3
8123,3
8124,7
8125,7
8126,7
8127,7
8128,7
8129,7
8130,9
8131,9
8132,9
8133,8
8134,8
8135,8
8136,7
8137,7
8138,7
8139,4
8140,4
8141,4
8142,9
8143,9
8144,9
8145,4
8146,4
8147,4
8148,2
8149,2
8150,2
8151,7
8152,7
8153,7
8154,1
8155,1
8156,1
8157,4
8158,4
8159,4
8160,2
8161,2
8162,2
8163,3
8164,3
8165,3
8166,4
8167,4
8168,4
8169,4
8170,5
8171,5
8172,9
8173,7
8174,5
8175,1
8176,1
8177,1
8178,2
8179,2
8180,2
8181,1
8182,1
8183,1
8184,3
8185,0
8186,3
8187,2
8188,2
8189,2
8190,3
8191,3
8192,3
8193,9
8194,9
8195,9
8196,0
8197,0
8198,0
8199,2
8200,2
8201,2
8202,0
8203,0
8204,0
8205,1
8206,1
8207,1
8208,3
8209,3
8210,3
8211,9
8212,9
8213,9
8214,3
8215,3
8216,3
8217,3
8218,3
8219,3
8220,8
8221,8
8222,8
8223,2
8224,8
8225,8
8226,1
8227,1
8228,1
8229,4
8230,5
8231,5
8232,0
8233,0
8234,0
8235,4
8236,4
8237,4
8238,0
8239,0
8240,0
8241,4
8242,4
8243,1
8244,7
8245,7
8246,7
8247,7
8248,7
8249,7
8250,4
8251,4
8252,4
8253,5
8254,5
8255,5
8256,5
8257,5
8258,5
8259,6
8260,6
8261,6
8262,5
8263,5
8264,5
8265,2
8266,2
8267,2
8268,5
8269,4
8270,4
8271,7
8272,7
8273,7
8274,9
8275,9
8276,9
8277,2
8278,2
8279,2
8280,9
8281,9
8282,9
8283,6
8284,6
8285,6
8286,9
8287,9
8288,8
8289,2
8290,2
8291,2
8292,3
8293,3
8294,3
8295,1
8296,1
8297,1
8298,3
8299,5
8300,3
8301,2
8302,3
8303,3
8304,0
8305,0
8306,0
8307,1
8308,1
8309,1
8310,6
8311,6
8312,6
8313,4
8314,4
8315,5
8316,1
8317,1
8318,1
8319,9
8320,9
8321,9
8322,8
8323,8
8324,8
8325,6
8326,6
8327,6
8328,3
8329,3
8330,3
8331,3
8332,3
8333,3
8334,0
8335,0
8336,0
8337,7
8338,7
8339,7
8340,3
8341,3
8342,3
8343,3
8344,3
8345,3
8346,4
8347,4
8348,4
8349,2
8350,2
8351,2
8352,4
8353,4
8354,4
8355,6
8356,6
8357,6
8358,7
8359,7
8360,7
8361,7
8362,7
8363,7
8364,4
8365,4
8366,4
8367,7
8368,7
8369,7
8370,2
8371,2
8372,2
8373,5
8374,4
8375,4
8376,3
8377,3
8378,3
8379,5
8380,5
8381,5
8382,2
8383,8
8384,2
8385,6
8386,6
8387,6
8388,6
8389,6
8390,6
8391,0
8392,0
8393,0
8394,6
8395,6
8396,6
8397,6
8398,6
8399,6
8400,5
8401,5
8402,5
8403,7
8404,7
8405,7
8406,4
8407,4
8408,4
8409,7
8410,7
8411,7
8412,2
8413,2
8414,2
8415,5
8416,5
8417,5
8418,9
8419,9
8420,9
8421,2
8422,2
8423,2
8424,7
8425,7
8426,7
8427,1
8428,1
8429,1
8430,9
8431,9
8432,9
8433,6
8434,6
8435,6
8436,8
8437,8
8438,8
8439,7
8440,7
8441,7
8442,2
8443,2
8444,2
8445,6
8446,6
8447,6
8448,2
8449,2
8450,2
8451,7
8452,7
8453,7
8454,9
8455,9
8456,9
8457,8
8458,8
8459,8
8460,1
8461,7
8462,1
8463,0
8464,8
8465,0
8466,3
8467,3
8468,3
8469,2
8470,2
8471,2
8472,3
8473,3
8474,3
8475,0
8476,1
8477,0
8478,2
8479,2
8480,2
8481,7
8482,7
8483,7
8484,0
8485,0
8486,0
8487,4
8488,4
8489,4
8490,2
8491,2
8492,2
8493,4
8494,4
8495,4
8496,3
8497,3
8498,3
8499,2
8500,2
8501,2
8502,2
8503,2
8504,2
8505,4
8506,5
8507,4
8508,0
8509,0
8510,3
8511,4
8512,5
8513,4
8514,9
8515,9
8516,9
8517,1
8518,1
8519,1
8520,3
8521,3
8522,3
8523,0
8524,0
8525,0
8526,0
8527,0
8528,0
8529,3
8530,3
8531,3
8532,1
8533,1
8534,1
8535,0
8536,0
8537,0
8538,2
8539,5
8540,5
8541,8
8542,8
8543,8
8544,3
8545,3
8546,3
8547,0
8548,0
8549,0
8550,1
8551,1
8552,1
8553,8
8554,8
8555,8
8556,5
8557,5
8558,5
8559,5
8560,5
8561,5
8562,4
8563,4
8564,4
8565,1
8566,1
8567,1
8568,6
8569,6
8570,6
8571,0
8572,0
8573,0
8574,3
8575,3
8576,3
8577,0
8578,1
8579,0
8580,4
8581,4
8582,4
8583,7
8584,7
8585,7
8586,0
8587,0
8588,0
8589,5
8590,1
8591,1
8592,5
